order_id,customer_id,customer_city,customer_state,order_date,order_month,product_id,product_category_name,price,payment_value,review_score
1555d6b8d8b15b1080ee70dda21c8d02,dfda52c60be1482823570ad5721b5e27,cordeiro,RJ,2017-11-17,2017-11,84f456958365164420cfc80fbe4c7fab,bed_bath_table,99.0,116.94,5
b48ac51be3a49fb7eeaec899f9841944,9d6125d1be1aede626436f1fda0dee42,itapevi,SP,2018-03-20,2018-03,b532349fe46b38fbc7bb3914c1bdae07,furniture_decor,35.0,131.64,5
2ba6e26fe85d1d6a13cc4d830c88c1ea,2dd8d26839864f021bc1ef8a05091680,sao paulo,SP,2018-01-08,2018-01,946344697156947d846d27fe0d503033,bed_bath_table,29.99,83.68,4
d2f58960c81caf5243ff54e961e470a9,f4db8db2617de3def6b82bc375ecb725,mogi-guacu,SP,2017-06-12,2017-06,4e45c321347cc3336c76fd6350da3445,consoles_games,39.9,110.0,5
7add33917d7c650ee21969733394b5dd,5ffd2bc89ca698961b5ea85d21c80396,taboao da serra,SP,2018-08-13,2018-08,27d089865ecb267c190122ec1feddb8a,watches_gifts,49.0,56.6,3
a5a5537520c39fc7d242138689e1f77e,b10719011181e9c3e2833f87982abf6d,peixoto de azevedo,MT,2018-08-05,2018-08,9e25ada324eae24218829873a10d95ee,auto,103.0,126.87,4
c8c7f84df4c4b48520089a0dfe754202,0678d657154ec23a58e4164c46cd3640,taboao da serra,SP,2018-03-21,2018-03,a080d0af331e8a4152c49bfc8113dec9,sports_leisure,35.0,43.88,4
9462e7a4367175b2b6f56caf761c6df0,ca1f7e87f054a7fb9e7eee3635387710,palotina,PR,2017-05-22,2017-05,6c81db10f914c4d032b14fa93aa0a818,fashion_bags_accessories,24.99,40.09,5
90ea2b1be9c98c67406de151652daa63,8cca8027af04a9c9bd04bd8c8e324ec3,rio de janeiro,RJ,2018-05-03,2018-05,07a949f27854f64558f8babcfec441cc,bed_bath_table,39.9,59.22,5
1a33d98b92df9498c2574ac50784c3ba,ddd2e92650a004610e674c04546bf74b,santa barbara d'oeste,SP,2018-04-25,2018-04,8fa67e5cb309b9cd7b4438e15948bdb2,drinks,11.0,18.87,5
183d416a1d37c1edc47a83e0030c8ac0,79da37dffe50e32dd34b9b7793acc919,goiania,GO,2017-11-15,2017-11,5e7f8e7aeb1f57dd83aae171dec38a73,furniture_decor,179.0,207.61,5
ea63d003e45a23a57429b135d4595111,fd068bfce22569bae3f1829bffe0782d,sao paulo,SP,2017-11-04,2017-11,44dcb08478450d530b70de0c5c7c5f4a,unknown,103.9,116.33,5
703862e7dc38ba4cff60785988822c00,064a57e6a257803d24175910385593ca,ibira,SP,2018-06-18,2018-06,3282c3c8f2354dfff84997a238f91f10,stationery,159.9,173.68,5
5dd92537254a116aef59638c895dc4c4,cb3854593d940470990944eb8e8d44f8,ipatinga,MG,2018-01-05,2018-01,065a46b0be3f31498ebdd3f4c668a6b6,fashion_bags_accessories,84.0,99.34,5
b457de2209659587bae1fcefe0ce828d,42f0110a1f0f15165578b228626229dd,arroio do meio,RS,2018-02-27,2018-02,5a848e4ab52fd5445cdc07aab1c40e48,unknown,122.99,138.6,5
5d4c85dc3fb9109333a5a7ef8fe717a4,016025d2b068f90498479376f9bfcca1,curitiba,PR,2017-09-29,2017-09,32bcebd1122da0e45ac11739dd7a1cad,auto,434.0,1916.96,1
db8f0ba38db1ec3fb5eccef40cad82a7,61c2616d4993655c24b0ff0a7d400fd6,barueri,SP,2017-08-05,2017-08,777d2e438a1b645f3aec9bd57e92672c,bed_bath_table,69.9,81.89,5
d2ae2653b9dbc7b50f11bf3e4001ec8e,647eb903d7836d450ec6bcc175838567,vitoria,ES,2018-05-02,2018-05,95ec3f7e237a87df9935a570ab6ef266,bed_bath_table,164.9,353.76,5
225d8e0b99ff5a086559a0ec1b21f7c5,f695a13f1a3cf82bf4868a4b2144d88b,praia grande,SP,2018-01-06,2018-01,fe406983ad8b9e20a5b18801f39ece27,bed_bath_table,78.0,87.36,5
d3feb75cb4e8d372a35e074fc1175bcd,3c041d8a707afe3117f3e7e995660a4d,joao lisboa,MA,2017-09-01,2017-09,d6bcc9649c52a826c656563ffb87a036,unknown,29.9,64.05,5
7001dd0c9104e283cc76e35b1a73d2e9,983cf42eea94946e805387fc759d8d71,marilena,PR,2017-07-11,2017-07,06e8f81c88ce9a6b0dd0d279769f9f68,cool_stuff,89.99,107.87,5
b8da1a3a182f9172670e36c996363708,555e0a9ba813008221adb74ad01a3720,santo andre,SP,2018-04-24,2018-04,06bf70b6e1d67d96308235ef350edc61,toys,69.9,78.78,5
f30fa14e2b0495b15843f4fa7e1287b1,039afda3072825c183a2ec67468cf1b7,sao paulo,SP,2017-03-11,2017-03,fcb0e3bd6245e82cb0203dca6c126e43,computers_accessories,20.9,63.72,1
53d67d7e562650461c0068ff08a53bbb,42eb20c7af6139c9b3c52be6d46a46a5,leandro ferreira,MG,2018-01-08,2018-01,c5094dcc60249dcf1a398e907db8d607,stationery,109.0,130.25,4
805117edd028d8e0455052681bbc7f3c,f22126834c0a46fd605d7d55c23f9ad7,itaquaquecetuba,SP,2017-10-12,2017-10,d738e1dea9fdf4c28741fde625c0d500,cool_stuff,119.99,132.03,5
5678b9b26584bd229904c764c3ede0cc,4b03aaf6722747883384c563c62a4720,santos,SP,2017-11-25,2017-11,f95dcd7b0926e47d0f20a9050aea2e9e,electronics,69.5,162.46,4
fa98b1c89208380c565ec7c07a8f3e7a,28992a56a8eb3e5ca6969d7483839bee,guaxupe,MG,2018-04-11,2018-04,0ec7b6a863e219792bc4d50d3a62a839,bed_bath_table,148.9,366.96,1
ee583b507900d107ab6b06567c758504,426a159c2964c5676eb36f71d8310041,sao paulo,SP,2018-06-07,2018-06,41c24b8ce92d1a2cac62db5edfd088b2,watches_gifts,102.9,116.06,5
577e6fdfae22d140e0167cc4a674c1a0,46ebdabde58535b8751aaf7e6f21fe27,toledo,PR,2018-05-13,2018-05,5d6bea33648f018dbb563f3a2fab09f3,furniture_decor,150.0,170.41,5
d686bd063a47ff920477f24dba062224,b811feab71fcd813b678a6d9b6562d90,belo horizonte,MG,2018-02-04,2018-02,8c591ab0ca519558779df02023177f44,garden_tools,120.0,146.46,1
38e9133ce29f6bbe35aed9c3863dce01,ad312389a098ceff46ce92c4595c06d0,araraquara,SP,2017-10-12,2017-10,014a8a503291921f7b004a5215bb3c36,baby,36.9,48.75,1
a38aeb63e6290170677c4cf2ab4c0f7f,62e1860ef3884fd9e103e75783dca1c0,nova friburgo,RJ,2018-03-26,2018-03,a37d5c6bae47cb27d8701aac7bd0cc3e,electronics,144.9,163.79,1
164935244f7bc83874bad6ca0150ebd1,f0eab4d631b3cde9341aaca0868559c9,lorena,SP,2017-07-24,2017-07,d6fe3b4ddecd4a8393c6a1385de3bfb6,office_furniture,199.97,236.88,5
0c87b31e37ed8557e234cec91546d4cc,f2c2929ca63895910ff61424f0bc86f6,santa cecilia,SC,2017-11-11,2017-11,eb9a3adbcce4a03f2ea0394ec01a58ad,musical_instruments,60.76,399.16,2
789eec4aa6c40d54f13b10fda63ed34e,9aba3f44aa5e37e14cb9a0a4ec14a1d9,sao paulo,SP,2017-08-06,2017-08,37c4348304039a0f963eb67b5eeb0710,housewares,14.28,95.64,3
9858ff80b8f867c868a4c476eda9122b,cdd087251239c75444a11351151dfd21,campos dos goytacazes,RJ,2017-08-16,2017-08,88dd63919fc9ab693803578a04a20209,computers_accessories,34.99,50.09,5
1c8453ac180e833c992dc135bd9302c5,4eebac4bed2f2bb4edf34449b953e384,itabuna,BA,2017-10-01,2017-10,f7bb503725fb4d7bb55301d5bceba728,sports_leisure,99.7,116.84,5
a037c35b691ecad7720b1d5cf7f14bc8,37a33f98ef66886bd343022f96f054dd,ilhota,SC,2017-08-24,2017-08,1a7d1ce0dddfef9f6f2ed280798fd9bb,consoles_games,79.99,96.99,5
ca74c4578655b86241c7453694e29d83,4845d49bb7438b41285097b65d1d3400,sao paulo,SP,2018-03-14,2018-03,c45a1de8cdb00af9ba1f3c097561b77a,bed_bath_table,59.0,70.15,5
c1fa448f27f0921ae5417350e500490d,4541591de4b160e1f08cb0e8bbebadab,belo horizonte,MG,2017-03-28,2017-03,0fa49c14fe89e1b01414391d78f7c1a8,garden_tools,13.2,54.62,5
981f5cf29634672b36363c9ca9d4c3a4,3a3276446ad0b799be2122b37c779558,novo progresso,PA,2017-06-20,2017-06,25d6edcd216a9ee579f19f92d694f7d5,telephony,12.97,38.6,4
4c1f94303cb0dd867863ad2259197ab1,c83db752df8e7cdaae6f13ab0c2572f9,romelandia,SC,2017-10-10,2017-10,73824b1ce8126cd05ce6e1a0aedb4797,watches_gifts,159.99,176.87,3
69840aae60642aee7093192b37961c08,5c51fe11e0c3a016201653955c6090ee,sao jose do rio preto,SP,2018-07-05,2018-07,a03e401d58a45187271718c5d7610422,housewares,320.0,1972.03,2
a7739653ad34042369dbc11a3bf21121,4165e16cb64c08c55baeffd9a3b6a08f,goianesia,GO,2018-03-04,2018-03,f3456a2585f6774a74e39abccf24a9b0,health_beauty,59.65,76.51,5
db090a16182b263b1e896bb26c6f66cf,b58a35cb4e1a1f9ea74dcf0b2639a9ac,novo hamburgo,RS,2018-07-13,2018-07,4c7d4a2efde21e3bf1660926fabc6a9d,health_beauty,31.5,46.82,5
f2fd4e0fc194bc29e11d7d3f83151996,69af39aa7ea31fa28a84d12409e4a019,salvador,BA,2017-12-23,2017-12,0be79cf589781c512bd91976eadeeff0,consoles_games,19.9,35.69,5
a4c94baa526c2e39251e807cda61c524,0c624662dad9870159b81a817fd1f147,sao paulo,SP,2017-11-24,2017-11,fa335dcd3999105b8bfb1ce9300de4d1,computers_accessories,27.9,42.0,4
a222e8f1ab02211d0f1b3e374c5e689e,7348a806fb57deff7842f83e1a890931,marialva,PR,2018-03-05,2018-03,198ed1dd26d075dc1e52e1909fc07938,housewares,82.9,102.72,4
af6ed18f03a877659659ed9467c7cd9e,7ef43c3eb0d94e1f5e0a49b2f3bc34a9,sao paulo,SP,2017-02-27,2017-02,61f892cad282d3059bd33ae0eef5b02d,furniture_decor,29.99,77.42,2
ac28887de5f5bbd520cb77370e8b219d,60c1f4151b92f9bbf80813a1f6b4f3db,sao paulo,SP,2017-09-29,2017-09,83d199d296c44101c8c3b5c9c0cce9ea,toys,69.99,79.33,3
a16c1e5c3c877e414d0e584e18ccb860,02ee17ed5705b0015ca334b76b8373e5,buriti alegre,GO,2018-04-18,2018-04,c9c6fde711572c1ad99ca12728c6af00,telephony,29.99,48.22,5
8238b78624cf7cdf4fdb1a5e9906aada,9f8c81385c543f01610b9a061dcb900e,guaratingueta,SP,2017-03-07,2017-03,f71b4fadb8b8e7564f1e8b8aba66c106,toys,699.99,721.63,4
ab71e5dff0ed652f1559e1860391bd22,bc26872a97ecb20a76f5583ba731e553,sao paulo,SP,2018-02-22,2018-02,a8b0dd2c57b49b649373ff5a495a697e,computers_accessories,135.0,149.7,1
613aa65ab0ca25bcfc8ce3812cafae2d,b86db8a0e327bc29efcf285830f21dfd,guarulhos,SP,2018-06-22,2018-06,c37b54279b1f2a715659501bd54e7976,sports_leisure,55.99,74.48,5
798f872475163b012f68c583819f0a39,c593a1dca86a74c12b9929d08e6c4330,santa fe do sul,SP,2017-11-24,2017-11,d2f5484cbffe4ca766301b21ab9246dd,computers_accessories,12.88,24.73,5
fae7d09a1409bc2651c0caec24606c71,ad015d052809f72a00eff106b1e24901,sao paulo,SP,2017-11-27,2017-11,223d34a3d9334039f5ff9511dc044bbb,telephony,246.62,270.67,3
89f5b57546c833d2885ea08dd4a7df1f,a3a2eb818ccf5d4f72646d2d952bdc11,santa luzia,MG,2018-04-08,2018-04,f293514e0176006f3af40d473cf24a1e,computers_accessories,67.9,90.09,5
1eea3e040d4f470f07e0082d69552ca3,301fcf518e1c483121a5242df2cf3ac0,itaberai,GO,2018-07-18,2018-07,055e4f6156ba6c0daab61cd40d5530fe,books_general_interest,29.99,48.3,5
6ff9b38c8aa7da472c0047b2d4c82a19,9c6803ce255b707253c212649949c383,manhuacu,MG,2017-11-28,2017-11,fbc1488c1a1e72ba175f53ab29a248e8,perfumery,118.0,133.58,5
6ecf7023e8dd4ec8b08746c35b9fcb60,181e2217f874cb5390be37f378db5e07,ribeirao pires,SP,2017-11-24,2017-11,2548af3e6e77a690cf3eb6368e9ab61e,furniture_decor,9.99,163.88,2
1655b4671d5cb121e9e7d9fff9a44084,a6557f6a9a47396b574b9a5b6e944192,goiania,GO,2017-12-19,2017-12,461f43be3bdf8844e65b62d9ac2c7a5a,watches_gifts,149.0,164.79,5
dbb4e39f97a75cf8ffbcbd214f596b1a,b511d5f0d9d2f2fdcba72ba5f2853e61,guarulhos,SP,2018-05-03,2018-05,2ac5c215e10e7251979c895510de4121,cool_stuff,65.0,72.39,5
c2ef540e16617cb62d8c9d0bb874a498,db4c18dc639572a181079c0cb47fded4,fortaleza,CE,2018-06-05,2018-06,ac8d637154b9a2717786c0f933d4c7da,sports_leisure,79.99,100.6,5
f49f2ab05c53d4b13cafacf2cef7c266,8c23dbbb9406d2481448148ebc710ef5,mesquita,RJ,2018-06-17,2018-06,5403528d987ad26e8d7cb25940411987,watches_gifts,49.0,138.94,5
6d482de66fa3ace9fc873ae40f19c4a6,010ebb5ce5da9367a59959153f083968,sao jose dos campos,SP,2018-07-20,2018-07,7f457254a89d62960399e075711b3deb,auto,24.99,32.43,5
974c1993ab8024d3ed16229183c2308d,a90391a47de936d56c66a5366cba1462,bom jardim de minas,MG,2017-02-20,2017-02,5e2ba75ad255ff60b1c76c5bf526ae9b,health_beauty,69.9,84.56,5
95c46d8a9e4c24ee3a09cff518a7cd99,9f1fb56dd0c151e25ddad3f0de615e47,vitoria da conquista,BA,2017-09-21,2017-09,021d39ee869e87d5288f4e731df4a90e,housewares,636.0,690.32,1
ab5f199b8bdeb7e529bd36b79766cdc6,c4d9cce6be1cdccf5d4b0378b7420405,jaragua do sul,SC,2017-09-24,2017-09,25f86162fee18735fffdb762dcb10d7c,bed_bath_table,159.9,174.41,1
1b90587d2255b7eb1dcc4d2c7eba1c54,c864ab08bb4dee24abda9f5d464194bb,pinhais,PR,2018-01-18,2018-01,75c06ee06b201f9b6301d2b5e72993f8,perfumery,13.99,28.09,5
b93b079468bdf6a20fd54cf45d1e03b6,e570debfd69192cdd2e846ae00869a33,casimiro de abreu,RJ,2017-11-24,2017-11,75d6b6963340c6063f7f4cfcccfe6a30,perfumery,56.99,29.19,5
3bc480522832a0e93da7aeced8fcd9a1,a555a5df7cab99101ffe4ee4e349519c,nova iguacu,RJ,2018-06-07,2018-06,0dc157babdb4785891879bc375256724,housewares,49.99,198.93,1
b76190a2c095fba255ab46987545a660,b15bc400089461a0549f238a6722353f,itapevi,SP,2018-01-16,2018-01,f2e53dd1670f3c376518263b3f71424d,bed_bath_table,109.9,263.24,5
0cd445b0eedab80706bb88ed32325d08,c8fd8ff6d1ad23474b5944bb65a13d37,sapucaia do sul,RS,2017-07-08,2017-07,785365b9ad25d832bdde56f305159fdb,bed_bath_table,56.0,73.64,5
67e3d81838ef7ed9d7251f0514c235bb,1eda791a1fe86253dccbe537f2b8d517,americana,SP,2017-12-05,2017-12,fa54ba82589db68838ebe0225c34f30a,electronics,113.0,130.04,5
3bc06a67986e230a7bf2f3f8cf2aaa2b,635445902f1615eafa7b5a65b27afcf7,paracatu,MG,2018-07-16,2018-07,7ee482af805775c6a03ea2817054d1c5,bed_bath_table,37.6,52.16,5
f3378188cb29f0cd9da2d838f2374f6b,83aec037a7069965ee76770b6de81573,sao paulo,SP,2018-08-13,2018-08,0a4f9f421af66d2ea061fbb8883419f7,health_beauty,110.32,236.7,5
147e67a3ee8e25ce51c43e92fa2efca7,8cef967d36f3b60c0e6571f382cb25db,coroata,MA,2017-12-15,2017-12,fe01b643060a6446e59f58e3021e66b3,perfumery,129.9,168.36,5
3deb7346dbaa00ea4431f0d97a6ce758,999f59eaca9c30c13c324422172ee5a8,sao bernardo do campo,SP,2017-06-09,2017-06,afdb767518be8262cd10a02f08c15a9a,furniture_decor,26.0,35.34,4
125e0c61fdbfc589f33683322310b7a9,c9d1fb28967e8e78d71aa54853d56306,rio de janeiro,RJ,2018-03-14,2018-03,1a4f338579cef9360aa407e3d97b4c89,cool_stuff,28.99,176.88,4
469dba1d869ad7ac257e09c9f8947b4e,25b117fcdbc20023b2bd7b6ae0b04535,pelotas,RS,2018-07-15,2018-07,0d2f3592e105a90c5a25c71efe56ff39,signaling_and_security,49.9,129.1,5
e5d5cc62d5d1e1a4e31d7e581247de3d,c7f43a392f5fe1f7d34dfa8a57cd4e92,rio de janeiro,RJ,2018-02-27,2018-02,583f158587cdecda3e8bdea694021e39,sports_leisure,45.0,120.22,2
806115145431c4557c46d037c0b3fd74,71da510bfd2d6e4bddba24a6480d384f,guarulhos,SP,2017-11-08,2017-11,d0349534ab9b46b98d13a53051310f24,computers_accessories,67.0,162.44,5
b8cbbd0b8e359a458ae7dbb7b012ee98,73b62ac96d29df1068b3673f00bb7467,barueri,SP,2018-02-09,2018-02,caa1675deee5711b3aff1e4f5946266f,electronics,49.99,57.77,4
5adea766ca8f3521f957b27154b09761,2cc81b7f51e08b9f200fff0fc2eec98d,sao paulo,SP,2018-07-28,2018-07,e53197022fd9f554e01b9cf4f3c9f249,perfumery,7.0,44.46,5
69f1e4d5709c13914c309652f82319f8,4a4f956bd9b42fe75897a1f63786cf06,sao paulo,SP,2018-08-25,2018-08,0d4e8d3f34ece63cc5132237ccfc0241,stationery,98.0,144.21,5
f33bb10a8083242acc69681587de119f,7f2c7852591133faac4da0fce82fb87d,sao paulo,SP,2018-05-28,2018-05,08c816d9a716567bf436173ef6f5f12e,electronics,19.89,36.95,3
0c484845a32b2d44b9857ab5c1956b99,4cef993bd4c1f61b12e8a8823f20cb08,rio de janeiro,RJ,2018-04-12,2018-04,5849aea6eb5573c99c98e52682bd94eb,home_appliances,184.65,200.82,5
e5d242a2715fffa5cd81b14e3587b571,e1ac927df4788454117fefd0c765f80b,brasilia,DF,2018-05-10,2018-05,19502a282608c5627fb32e22724727fc,toys,99.9,118.18,5
22014e568766c4f4d4faf4f8ee12c606,6a32c358e5138b23bed44fe9d409c496,brasilia,DF,2018-07-04,2018-07,f8a7665279f140d238371c8e7604c204,office_furniture,25.0,45.45,4
67730eb2f9468b8c6eb20a45dd477bbd,1d2a30627555e9f9e4948031b23ae4c7,contagem,MG,2017-05-07,2017-05,247fa5b4e2f524a22b21ef256ffc23e4,computers_accessories,26.9,5.99,5
68dfe33ed363b170a0bb5b8a03cb2c14,aa4de5c6bc43c3b768146a6ac560b1ee,tuparetama,PE,2017-10-02,2017-10,29b9d74c083ef891b8869d31cffb2a3d,sports_leisure,105.9,153.17,5
f9161376e0d004c0b545db4e4bfb4e57,e79f3050c5e88a95a083b36f0ddb3f49,sao paulo,SP,2018-04-26,2018-04,7c1bd920dbdf22470b68bde975dd3ccf,health_beauty,58.99,70.14,5
f508922be105d79a767d25d0ee4c85b6,9b429ad10ecab0e05dfad095c15812cd,sete lagoas,MG,2017-11-19,2017-11,4fce0eab61e01d521044c8b071cdfead,sports_leisure,23.8,31.91,5
1cfd2c6aa7a28ece5d2b6761de6a571f,a83f8e4b9176a5b958f7301342e32e59,cruz das almas,BA,2018-01-23,2018-01,e0884eed28311e4365d93a89ac57eafb,audio,19.9,36.69,4
f71e43a268bbabaa7736af38f0c02710,01cc8550598fb6140923843e6c06326e,perdizes,MG,2018-04-19,2018-04,f45cf520fba787f057d57c5c8138668f,housewares,63.99,140.92,5
6dcf745ce57950a1212195d3559b1a85,09542e37fe5058b83524a4ee128f5bf6,itapetininga,SP,2018-03-07,2018-03,c69a909c359c635a647fb23aff17b362,sports_leisure,90.0,104.72,1
ecc1f5f885620b17543f01bf228ccd0a,51b929efbf63464d36f05ad3d174e443,salvador,BA,2018-08-02,2018-08,86ecc269de40ba13205e7beeee12f26f,telephony,29.99,50.99,1
45a857702c4695511eff5f2d40cfa75d,5a7500ddd320df5f05497b67090564da,sao sebastiao do paraiso,MG,2018-04-25,2018-04,efa490145b5cc82438b6a6de691535fa,computers_accessories,46.99,65.22,5
63773910895f35751c9a1eb0ba5530c9,fc7d02fe1a8f694424b9028c6b098b42,sao paulo,SP,2017-08-29,2017-08,f51dde119b9a90e3c7464f0cc45c0953,electronics,18.9,31.38,4
9c7b78b186d8f105e716025272a904b4,a697da09204edfd0501c82d1a560b2a2,sao paulo,SP,2017-07-30,2017-07,1bc861b90a53405f92c18482e45e897c,luggage_accessories,45.9,59.27,5
b4b74b67e8e09c1539e6f838e5eb8fa4,ef2cbe9cce4b8124e9bc080b429451a5,carmopolis de minas,MG,2018-02-05,2018-02,7e6850f360e60da72b7d3b1b37f42312,computers_accessories,79.0,190.62,5
0d439757ecfbf3291e45eeed58215fe8,dd06327b9cd00c337fc10125c744c4d8,niteroi,RJ,2017-08-30,2017-08,d1200350f8bc6cb9912779929193c5a0,baby,270.0,363.14,5
e0f2960cae7a59eeda7cc3c30ec0fa0c,b46cba739f0049bbfd7731932a0aa987,sao goncalo,RJ,2017-04-27,2017-04,e5063ce7fff1cf7cd528dc4c1e7dcba8,sports_leisure,35.9,51.46,5
22ee91c7febb94838b3468761b7dd72c,e01a35c0c3eb75cf669d46a623165695,itapecerica da serra,SP,2017-05-01,2017-05,827f677ed9cd1e18a5f4e8ecd4eb7489,telephony,12.5,23.46,5
b9d8d7815861b6e51ca61f3f81d5b9f1,fc58055f86fdea1a882309fb662b8b90,caratinga,MG,2017-09-03,2017-09,f1c7f353075ce59d8a6f3cf58f419c9c,bed_bath_table,189.9,216.07,5
42c45d946a9e7492bfa6da1ab459d23e,13be143b779c1915b1c83bb20bcd6831,taguai,SP,2017-07-25,2017-07,4298b7e67dc399c200662b569563a2b2,computers_accessories,179.9,192.66,5
9d241238f3827aced623154ace551dd9,7b8602bfd7410fdbd226bd6834947b3e,sao paulo,SP,2018-03-08,2018-03,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,69.9,164.66,5
2ca97ee9ac987bf566133bbde9f82593,b6fba90f135c69997152dbe370b48f37,maua,SP,2017-10-30,2017-10,77b22dbf8c7b5ba7b64f212c1344f7a9,bed_bath_table,140.0,160.47,5
5fec03fce725fff481779aff4be805d8,e804e7ef5f81657fd973fde6a032d3f4,itupeva,SP,2018-08-04,2018-08,62de52bc0f87cf3a234c38e196edac91,garden_tools,48.6,226.31,3
28dc400a3035ba60273edf910c7c05f4,2ccb9ee4137ad183fc9df5261f3cb7de,ribeirao pires,SP,2017-10-25,2017-10,4cac1a12a6fe9ffba4a9556dbe582e28,auto,25.99,34.71,5
cb4d128e05fcc01db72fc61636a9e49c,e4465961826955d1bc6a8728dc6ac6ce,brasilia de minas,MG,2018-02-06,2018-02,5eedf4c1aa6ce63c49b7e0c547bf0ad9,furniture_decor,99.0,164.5,5
1b307ea4f5d5bdc7289afe051242dc2f,64371168bfc7897e0e911783d3de0a3c,santo andre,SP,2018-04-11,2018-04,3b60d513e90300a4e9833e5cda1f1d61,unknown,129.77,278.06,4
19367a2c7e1dce7c26afa959e0581da2,06757e2a216429d601d7cda36642769d,sertaozinho,SP,2018-01-28,2018-01,89b190a046022486c635022524a974a8,furniture_decor,65.49,391.45,4
90207c312f193fbd229671833bf08d47,f66491ab775d85d3a33e23dfee765c38,sao paulo,SP,2017-02-01,2017-02,4c35791f944cf1550e8ae288b3f9e258,computers_accessories,269.0,282.27,1
aec4f42c8ecc65ba995a4ebcd0e1de2d,efe0a27eb62f96985e74e196a386be40,belo horizonte,MG,2017-12-18,2017-12,1dec4c88c685d5a07bf01dcb0f8bf9f8,auto,559.0,600.43,1
90c0d4df184cd39fe38d7b3de0cbd878,1373bf3289262687cf4e388a8318d8d5,sao paulo,SP,2018-08-22,2018-08,fb979d44fd4269b2ea30e300b66c89f3,pet_shop,49.0,134.28,5
11a4c9d2fc6b4d2019d5844288bd23c6,797e79e27bb840bb51f00f7c7913f752,cacador,SC,2017-04-05,2017-04,dbb4ce89c8ed5fb6fd901e2e51093179,housewares,84.99,103.86,5
17b2f07a5bf720ce92d905520ff1dd7f,f91f2afb5ce9c379d193157ea6d7a27e,barueri,SP,2017-05-29,2017-05,f7ac498363699addc5ff78eadee46977,telephony,48.99,56.77,5
89cbe85970695c78a58dd5f1d0e0fd35,6afa201524991b8651d2f8bf560e9697,niteroi,RJ,2017-12-09,2017-12,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,149.99,190.37,1
873148516ea6e3bc8c008d756a2a228f,1a13ae9c45155eae252b87ca747618d6,sapucaia do sul,RS,2018-04-23,2018-04,7b5d8be0e04080e4c8ee6a7ec2f1f597,furniture_decor,35.0,276.23,4
ed77ae1d4803934a1131cadffb78b41b,b193c9dd2e7eedcc74ebb140416b32a6,sao paulo,SP,2017-10-05,2017-10,fc1449f3ffc59fd2eb9640505aea0581,computers_accessories,149.88,672.72,4
18fa032cf65a1c5c2820d16276b4741a,54c5c9dcdc6cca32b4fb425a215d39f5,brasilia,DF,2017-10-29,2017-10,854dea7019a248cec54711ded4744e30,watches_gifts,349.9,366.1,4
bc52ee2d28a015510123067432c70c17,834518d4594b0bcb116acbe814f1bc03,salvador,BA,2017-07-29,2017-07,b84c4c7f1845f068f40e350865b803fa,health_beauty,118.9,157.28,1
1e3dad2b395168bf9948b5bd80c7258c,bd23e7fa3205d01609afa746fa646770,rio de janeiro,RJ,2017-06-07,2017-06,aa5a88580b8e6e569915aa42f1526dfc,perfumery,69.9,85.15,5
cecccaa359491439461332bbb0dad3d5,6e99733532423390e0d537024ac60812,boqueirao do leao,RS,2018-02-28,2018-02,3dd2a17168ec895c781a9191c1e95ad7,computers_accessories,149.9,206.84,5
b552bf4c093b6c4804fa08eaee94a786,e346b26187c9fd7380d7cb6b11a0581e,salvador,BA,2018-06-21,2018-06,fa1502bd3e809ced8365f6fff5777b97,housewares,17.9,8.97,5
7a2305c60573b7af60dd941db4629ec7,1fab691c0fb4a038875b2876180007bf,rio de janeiro,RJ,2017-04-06,2017-04,eab67bf937aaadc19f83383a331d2dd9,office_furniture,169.99,201.92,4
285c2e15bebd4ac83635ccc563dc71f4,b246eeed30b362c09d867b9e598bee51,tupa,SP,2017-12-08,2017-12,bdc3291ab242ec1effc8eb0987850268,electronics,29.0,1.75,5
b0dd307838694a75cf71bf19c41a98cb,af66c0cabc4d69a28bec182d338cf46c,volta redonda,RJ,2017-07-26,2017-07,88dd63919fc9ab693803578a04a20209,computers_accessories,34.99,50.09,3
bb5a46301dcca0ca265b0bd999f9dd52,dfb8efcf14ab981879b8a2cdc810a496,sao paulo,SP,2017-07-22,2017-07,3516632e8f52b679ff83d1665ecc990e,computers_accessories,75.9,177.12,5
a72698cb5818851e1f19815692cf256b,483468a56a54dbbbf8f2b2354cc8a729,guaratingueta,SP,2017-05-10,2017-05,99a4788cb24856965c36a24e339b6058,bed_bath_table,89.9,102.03,4
39e391683a61f377780a8505120a0718,8f1b4f8718cef8f0bd5b47824495a53d,ipira,BA,2017-04-06,2017-04,8d8109048bbf6f0369b1522029f92a19,cool_stuff,48.9,66.68,5
bb057bfbaef57c23461268a4788c0a27,35ef525d162bdd09379c34cb81f25e9f,sao paulo,SP,2018-01-10,2018-01,f95f8434a1ff4885362c44d9d8526579,stationery,64.5,79.71,4
9ac3e0dd6aeb10079e605b2e0f1cd7de,020c87503e1eeb262f17c9e7c0b556b5,sao paulo,SP,2018-08-12,2018-08,f7740e5b4337a3cc4a8a204553101a85,health_beauty,554.9,576.88,5
2ca136ae4ca40cd3af16c1af7d324f38,9477fbe4ea6010b54d7611e62df2fe46,bauru,SP,2018-03-12,2018-03,611a736015e65141abd844f0f37c84af,bed_bath_table,59.99,67.86,5
